Setup,Nodes,Deg,Rep,Z_Size,Requested_CITs,Performed_CITs,Bypassed_CITs
SetupA_Nodes,30,3,17,22,0,0,0
SetupA_Nodes,30,3,17,23,0,0,0
SetupA_Nodes,30,3,17,24,0,0,0
SetupA_Nodes,30,3,17,25,0,0,0
SetupA_Nodes,30,3,17,26,0,0,0
SetupA_Nodes,30,3,17,27,0,0,0
SetupA_Nodes,30,3,17,28,0,0,0
SetupA_Nodes,30,3,18,0,870,435,435
SetupA_Nodes,30,3,18,1,3384,1169,2215
SetupA_Nodes,30,3,18,2,3918,1990,1928
SetupA_Nodes,30,3,18,3,3974,1665,2309
SetupA_Nodes,30,3,18,4,1410,707,703
SetupA_Nodes,30,3,18,5,718,346,372
SetupA_Nodes,30,3,18,6,0,0,0
SetupA_Nodes,30,3,18,7,0,0,0
SetupA_Nodes,30,3,18,8,0,0,0
SetupA_Nodes,30,3,18,9,0,0,0
SetupA_Nodes,30,3,18,10,0,0,0
SetupA_Nodes,30,3,18,11,0,0,0
SetupA_Nodes,30,3,18,12,0,0,0
SetupA_Nodes,30,3,18,13,0,0,0
SetupA_Nodes,30,3,18,14,0,0,0
SetupA_Nodes,30,3,18,15,0,0,0
SetupA_Nodes,30,3,18,16,0,0,0
SetupA_Nodes,30,3,18,17,0,0,0
SetupA_Nodes,30,3,18,18,0,0,0
SetupA_Nodes,30,3,18,19,0,0,0
SetupA_Nodes,30,3,18,20,0,0,0
SetupA_Nodes,30,3,18,21,0,0,0
SetupA_Nodes,30,3,18,22,0,0,0
SetupA_Nodes,30,3,18,23,0,0,0
SetupA_Nodes,30,3,18,24,0,0,0
SetupA_Nodes,30,3,18,25,0,0,0
SetupA_Nodes,30,3,18,26,0,0,0
SetupA_Nodes,30,3,18,27,0,0,0
SetupA_Nodes,30,3,18,28,0,0,0
SetupA_Nodes,30,3,19,0,870,435,435
SetupA_Nodes,30,3,19,1,4595,1672,2923
SetupA_Nodes,30,3,19,2,7980,4124,3856
SetupA_Nodes,30,3,19,3,24392,10826,13566
SetupA_Nodes,30,3,19,4,50878,28971,21907
SetupA_Nodes,30,3,19,5,7692,4636,3056
SetupA_Nodes,30,3,19,6,14,14,0
SetupA_Nodes,30,3,19,7,0,0,0
SetupA_Nodes,30,3,19,8,0,0,0
SetupA_Nodes,30,3,19,9,0,0,0
SetupA_Nodes,30,3,19,10,0,0,0
SetupA_Nodes,30,3,19,11,0,0,0
SetupA_Nodes,30,3,19,12,0,0,0
SetupA_Nodes,30,3,19,13,0,0,0
SetupA_Nodes,30,3,19,14,0,0,0
SetupA_Nodes,30,3,19,15,0,0,0
SetupA_Nodes,30,3,19,16,0,0,0
SetupA_Nodes,30,3,19,17,0,0,0
SetupA_Nodes,30,3,19,18,0,0,0
SetupA_Nodes,30,3,19,19,0,0,0
SetupA_Nodes,30,3,19,20,0,0,0
SetupA_Nodes,30,3,19,21,0,0,0
SetupA_Nodes,30,3,19,22,0,0,0
SetupA_Nodes,30,3,19,23,0,0,0
SetupA_Nodes,30,3,19,24,0,0,0
SetupA_Nodes,30,3,19,25,0,0,0
SetupA_Nodes,30,3,19,26,0,0,0
SetupA_Nodes,30,3,19,27,0,0,0
SetupA_Nodes,30,3,19,28,0,0,0
SetupA_Nodes,30,3,20,0,870,435,435
SetupA_Nodes,30,3,20,1,3191,1132,2059
SetupA_Nodes,30,3,20,2,6535,3063,3472
SetupA_Nodes,30,3,20,3,694,317,377
SetupA_Nodes,30,3,20,4,185,145,40
SetupA_Nodes,30,3,20,5,54,48,6
SetupA_Nodes,30,3,20,6,7,7,0
SetupA_Nodes,30,3,20,7,0,0,0
SetupA_Nodes,30,3,20,8,0,0,0
SetupA_Nodes,30,3,20,9,0,0,0
SetupA_Nodes,30,3,20,10,0,0,0
SetupA_Nodes,30,3,20,11,0,0,0
SetupA_Nodes,30,3,20,12,0,0,0
SetupA_Nodes,30,3,20,13,0,0,0
SetupA_Nodes,30,3,20,14,0,0,0
SetupA_Nodes,30,3,20,15,0,0,0
SetupA_Nodes,30,3,20,16,0,0,0
SetupA_Nodes,30,3,20,17,0,0,0
SetupA_Nodes,30,3,20,18,0,0,0
SetupA_Nodes,30,3,20,19,0,0,0
SetupA_Nodes,30,3,20,20,0,0,0
SetupA_Nodes,30,3,20,21,0,0,0
SetupA_Nodes,30,3,20,22,0,0,0
SetupA_Nodes,30,3,20,23,0,0,0
SetupA_Nodes,30,3,20,24,0,0,0
SetupA_Nodes,30,3,20,25,0,0,0
SetupA_Nodes,30,3,20,26,0,0,0
SetupA_Nodes,30,3,20,27,0,0,0
SetupA_Nodes,30,3,20,28,0,0,0
SetupA_Nodes,30,3,21,0,870,435,435
SetupA_Nodes,30,3,21,1,6439,2708,3731
SetupA_Nodes,30,3,21,2,20906,12404,8502
SetupA_Nodes,30,3,21,3,11762,8698,3064
SetupA_Nodes,30,3,21,4,155,145,10
SetupA_Nodes,30,3,21,5,48,48,0
SetupA_Nodes,30,3,21,6,7,7,0
SetupA_Nodes,30,3,21,7,0,0,0
SetupA_Nodes,30,3,21,8,0,0,0
SetupA_Nodes,30,3,21,9,0,0,0
SetupA_Nodes,30,3,21,10,0,0,0
SetupA_Nodes,30,3,21,11,0,0,0
SetupA_Nodes,30,3,21,12,0,0,0
SetupA_Nodes,30,3,21,13,0,0,0
SetupA_Nodes,30,3,21,14,0,0,0
SetupA_Nodes,30,3,21,15,0,0,0
SetupA_Nodes,30,3,21,16,0,0,0
SetupA_Nodes,30,3,21,17,0,0,0
SetupA_Nodes,30,3,21,18,0,0,0
SetupA_Nodes,30,3,21,19,0,0,0
SetupA_Nodes,30,3,21,20,0,0,0
SetupA_Nodes,30,3,21,21,0,0,0
SetupA_Nodes,30,3,21,22,0,0,0
SetupA_Nodes,30,3,21,23,0,0,0
SetupA_Nodes,30,3,21,24,0,0,0
SetupA_Nodes,30,3,21,25,0,0,0
SetupA_Nodes,30,3,21,26,0,0,0
SetupA_Nodes,30,3,21,27,0,0,0
SetupA_Nodes,30,3,21,28,0,0,0
SetupA_Nodes,30,3,22,0,870,435,435
SetupA_Nodes,30,3,22,1,4315,1576,2739
SetupA_Nodes,30,3,22,2,3986,2029,1957
SetupA_Nodes,30,3,22,3,579,214,365
SetupA_Nodes,30,3,22,4,125,85,40
SetupA_Nodes,30,3,22,5,18,12,6
SetupA_Nodes,30,3,22,6,0,0,0
SetupA_Nodes,30,3,22,7,0,0,0
SetupA_Nodes,30,3,22,8,0,0,0
SetupA_Nodes,30,3,22,9,0,0,0
SetupA_Nodes,30,3,22,10,0,0,0
SetupA_Nodes,30,3,22,11,0,0,0
SetupA_Nodes,30,3,22,12,0,0,0
SetupA_Nodes,30,3,22,13,0,0,0
SetupA_Nodes,30,3,22,14,0,0,0
SetupA_Nodes,30,3,22,15,0,0,0
SetupA_Nodes,30,3,22,16,0,0,0
SetupA_Nodes,30,3,22,17,0,0,0
SetupA_Nodes,30,3,22,18,0,0,0
SetupA_Nodes,30,3,22,19,0,0,0
SetupA_Nodes,30,3,22,20,0,0,0
SetupA_Nodes,30,3,22,21,0,0,0
SetupA_Nodes,30,3,22,22,0,0,0
SetupA_Nodes,30,3,22,23,0,0,0
SetupA_Nodes,30,3,22,24,0,0,0
SetupA_Nodes,30,3,22,25,0,0,0
SetupA_Nodes,30,3,22,26,0,0,0
SetupA_Nodes,30,3,22,27,0,0,0
SetupA_Nodes,30,3,22,28,0,0,0
SetupA_Nodes,30,3,23,0,870,435,435
SetupA_Nodes,30,3,23,1,6819,2512,4307
SetupA_Nodes,30,3,23,2,14126,8028,6098
SetupA_Nodes,30,3,23,3,23457,13004,10453
SetupA_Nodes,30,3,23,4,7356,5372,1984
SetupA_Nodes,30,3,23,5,508,497,11
SetupA_Nodes,30,3,23,6,7,7,0
SetupA_Nodes,30,3,23,7,0,0,0
SetupA_Nodes,30,3,23,8,0,0,0
SetupA_Nodes,30,3,23,9,0,0,0
SetupA_Nodes,30,3,23,10,0,0,0
SetupA_Nodes,30,3,23,11,0,0,0
SetupA_Nodes,30,3,23,12,0,0,0
SetupA_Nodes,30,3,23,13,0,0,0
SetupA_Nodes,30,3,23,14,0,0,0
SetupA_Nodes,30,3,23,15,0,0,0
SetupA_Nodes,30,3,23,16,0,0,0
SetupA_Nodes,30,3,23,17,0,0,0
SetupA_Nodes,30,3,23,18,0,0,0
SetupA_Nodes,30,3,23,19,0,0,0
SetupA_Nodes,30,3,23,20,0,0,0
SetupA_Nodes,30,3,23,21,0,0,0
SetupA_Nodes,30,3,23,22,0,0,0
SetupA_Nodes,30,3,23,23,0,0,0
SetupA_Nodes,30,3,23,24,0,0,0
SetupA_Nodes,30,3,23,25,0,0,0
SetupA_Nodes,30,3,23,26,0,0,0
SetupA_Nodes,30,3,23,27,0,0,0
SetupA_Nodes,30,3,23,28,0,0,0
SetupA_Nodes,30,3,24,0,870,435,435
SetupA_Nodes,30,3,24,1,7048,2835,4213
SetupA_Nodes,30,3,24,2,11072,6989,4083
SetupA_Nodes,30,3,24,3,1526,1440,86
SetupA_Nodes,30,3,24,4,25,25,0
SetupA_Nodes,30,3,24,5,0,0,0
SetupA_Nodes,30,3,24,6,0,0,0
SetupA_Nodes,30,3,24,7,0,0,0
SetupA_Nodes,30,3,24,8,0,0,0
SetupA_Nodes,30,3,24,9,0,0,0
SetupA_Nodes,30,3,24,10,0,0,0
SetupA_Nodes,30,3,24,11,0,0,0
SetupA_Nodes,30,3,24,12,0,0,0
SetupA_Nodes,30,3,24,13,0,0,0
SetupA_Nodes,30,3,24,14,0,0,0
SetupA_Nodes,30,3,24,15,0,0,0
SetupA_Nodes,30,3,24,16,0,0,0
SetupA_Nodes,30,3,24,17,0,0,0
SetupA_Nodes,30,3,24,18,0,0,0
SetupA_Nodes,30,3,24,19,0,0,0
SetupA_Nodes,30,3,24,20,0,0,0
SetupA_Nodes,30,3,24,21,0,0,0
SetupA_Nodes,30,3,24,22,0,0,0
SetupA_Nodes,30,3,24,23,0,0,0
SetupA_Nodes,30,3,24,24,0,0,0
SetupA_Nodes,30,3,24,25,0,0,0
SetupA_Nodes,30,3,24,26,0,0,0
SetupA_Nodes,30,3,24,27,0,0,0
SetupA_Nodes,30,3,24,28,0,0,0
SetupA_Nodes,30,3,25,0,870,435,435
SetupA_Nodes,30,3,25,1,4844,2069,2775
SetupA_Nodes,30,3,25,2,4958,3174,1784
SetupA_Nodes,30,3,25,3,3512,2432,1080
SetupA_Nodes,30,3,25,4,85,75,10
SetupA_Nodes,30,3,25,5,12,12,0
SetupA_Nodes,30,3,25,6,0,0,0
SetupA_Nodes,30,3,25,7,0,0,0
SetupA_Nodes,30,3,25,8,0,0,0
SetupA_Nodes,30,3,25,9,0,0,0
SetupA_Nodes,30,3,25,10,0,0,0
SetupA_Nodes,30,3,25,11,0,0,0
SetupA_Nodes,30,3,25,12,0,0,0
SetupA_Nodes,30,3,25,13,0,0,0
SetupA_Nodes,30,3,25,14,0,0,0
SetupA_Nodes,30,3,25,15,0,0,0
SetupA_Nodes,30,3,25,16,0,0,0
SetupA_Nodes,30,3,25,17,0,0,0
SetupA_Nodes,30,3,25,18,0,0,0
SetupA_Nodes,30,3,25,19,0,0,0
SetupA_Nodes,30,3,25,20,0,0,0
SetupA_Nodes,30,3,25,21,0,0,0
SetupA_Nodes,30,3,25,22,0,0,0
SetupA_Nodes,30,3,25,23,0,0,0
SetupA_Nodes,30,3,25,24,0,0,0
SetupA_Nodes,30,3,25,25,0,0,0
SetupA_Nodes,30,3,25,26,0,0,0
SetupA_Nodes,30,3,25,27,0,0,0
SetupA_Nodes,30,3,25,28,0,0,0
SetupA_Nodes,30,3,26,0,870,435,435
SetupA_Nodes,30,3,26,1,3896,1459,2437
SetupA_Nodes,30,3,26,2,6413,3310,3103
SetupA_Nodes,30,3,26,3,3192,1628,1564
SetupA_Nodes,30,3,26,4,600,320,280
SetupA_Nodes,30,3,26,5,342,174,168
SetupA_Nodes,30,3,26,6,112,56,56
SetupA_Nodes,30,3,26,7,16,8,8
SetupA_Nodes,30,3,26,8,0,0,0
SetupA_Nodes,30,3,26,9,0,0,0
SetupA_Nodes,30,3,26,10,0,0,0
SetupA_Nodes,30,3,26,11,0,0,0
SetupA_Nodes,30,3,26,12,0,0,0
SetupA_Nodes,30,3,26,13,0,0,0
SetupA_Nodes,30,3,26,14,0,0,0
SetupA_Nodes,30,3,26,15,0,0,0
SetupA_Nodes,30,3,26,16,0,0,0
SetupA_Nodes,30,3,26,17,0,0,0
SetupA_Nodes,30,3,26,18,0,0,0
SetupA_Nodes,30,3,26,19,0,0,0
SetupA_Nodes,30,3,26,20,0,0,0
SetupA_Nodes,30,3,26,21,0,0,0
SetupA_Nodes,30,3,26,22,0,0,0
SetupA_Nodes,30,3,26,23,0,0,0
SetupA_Nodes,30,3,26,24,0,0,0
SetupA_Nodes,30,3,26,25,0,0,0
SetupA_Nodes,30,3,26,26,0,0,0
SetupA_Nodes,30,3,26,27,0,0,0
SetupA_Nodes,30,3,26,28,0,0,0
SetupA_Nodes,30,3,27,0,870,435,435
SetupA_Nodes,30,3,27,1,4188,1546,2642
SetupA_Nodes,30,3,27,2,3927,2502,1425
SetupA_Nodes,30,3,27,3,757,544,213
SetupA_Nodes,30,3,27,4,424,324,100
SetupA_Nodes,30,3,27,5,90,84,6
SetupA_Nodes,30,3,27,6,14,14,0
SetupA_Nodes,30,3,27,7,0,0,0
SetupA_Nodes,30,3,27,8,0,0,0
SetupA_Nodes,30,3,27,9,0,0,0
SetupA_Nodes,30,3,27,10,0,0,0
SetupA_Nodes,30,3,27,11,0,0,0
SetupA_Nodes,30,3,27,12,0,0,0
SetupA_Nodes,30,3,27,13,0,0,0
SetupA_Nodes,30,3,27,14,0,0,0
SetupA_Nodes,30,3,27,15,0,0,0
SetupA_Nodes,30,3,27,16,0,0,0
SetupA_Nodes,30,3,27,17,0,0,0
SetupA_Nodes,30,3,27,18,0,0,0
SetupA_Nodes,30,3,27,19,0,0,0
SetupA_Nodes,30,3,27,20,0,0,0
SetupA_Nodes,30,3,27,21,0,0,0
SetupA_Nodes,30,3,27,22,0,0,0
SetupA_Nodes,30,3,27,23,0,0,0
SetupA_Nodes,30,3,27,24,0,0,0
SetupA_Nodes,30,3,27,25,0,0,0
SetupA_Nodes,30,3,27,26,0,0,0
SetupA_Nodes,30,3,27,27,0,0,0
SetupA_Nodes,30,3,27,28,0,0,0
SetupA_Nodes,30,3,28,0,870,435,435
SetupA_Nodes,30,3,28,1,5145,1965,3180
SetupA_Nodes,30,3,28,2,10164,5587,4577
SetupA_Nodes,30,3,28,3,6227,3097,3130
SetupA_Nodes,30,3,28,4,5311,2549,2762
SetupA_Nodes,30,3,28,5,48,42,6
SetupA_Nodes,30,3,28,6,7,7,0
SetupA_Nodes,30,3,28,7,0,0,0
SetupA_Nodes,30,3,28,8,0,0,0
SetupA_Nodes,30,3,28,9,0,0,0
SetupA_Nodes,30,3,28,10,0,0,0
SetupA_Nodes,30,3,28,11,0,0,0
SetupA_Nodes,30,3,28,12,0,0,0
SetupA_Nodes,30,3,28,13,0,0,0
SetupA_Nodes,30,3,28,14,0,0,0
SetupA_Nodes,30,3,28,15,0,0,0
SetupA_Nodes,30,3,28,16,0,0,0
SetupA_Nodes,30,3,28,17,0,0,0
SetupA_Nodes,30,3,28,18,0,0,0
SetupA_Nodes,30,3,28,19,0,0,0
SetupA_Nodes,30,3,28,20,0,0,0
SetupA_Nodes,30,3,28,21,0,0,0
SetupA_Nodes,30,3,28,22,0,0,0
SetupA_Nodes,30,3,28,23,0,0,0
SetupA_Nodes,30,3,28,24,0,0,0
SetupA_Nodes,30,3,28,25,0,0,0
SetupA_Nodes,30,3,28,26,0,0,0
SetupA_Nodes,30,3,28,27,0,0,0
SetupA_Nodes,30,3,28,28,0,0,0
SetupA_Nodes,30,3,29,0,870,435,435
SetupA_Nodes,30,3,29,1,4654,1671,2983
SetupA_Nodes,30,3,29,2,4194,2669,1525
SetupA_Nodes,30,3,29,3,382,333,49
SetupA_Nodes,30,3,29,4,50,50,0
SetupA_Nodes,30,3,29,5,0,0,0
SetupA_Nodes,30,3,29,6,0,0,0
SetupA_Nodes,30,3,29,7,0,0,0
SetupA_Nodes,30,3,29,8,0,0,0
SetupA_Nodes,30,3,29,9,0,0,0
SetupA_Nodes,30,3,29,10,0,0,0
SetupA_Nodes,30,3,29,11,0,0,0
SetupA_Nodes,30,3,29,12,0,0,0
SetupA_Nodes,30,3,29,13,0,0,0
SetupA_Nodes,30,3,29,14,0,0,0
SetupA_Nodes,30,3,29,15,0,0,0
SetupA_Nodes,30,3,29,16,0,0,0
SetupA_Nodes,30,3,29,17,0,0,0
SetupA_Nodes,30,3,29,18,0,0,0
SetupA_Nodes,30,3,29,19,0,0,0
SetupA_Nodes,30,3,29,20,0,0,0
SetupA_Nodes,30,3,29,21,0,0,0
SetupA_Nodes,30,3,29,22,0,0,0
SetupA_Nodes,30,3,29,23,0,0,0
SetupA_Nodes,30,3,29,24,0,0,0
SetupA_Nodes,30,3,29,25,0,0,0
SetupA_Nodes,30,3,29,26,0,0,0
SetupA_Nodes,30,3,29,27,0,0,0
SetupA_Nodes,30,3,29,28,0,0,0
SetupB_Density,20,2,0,0,380,190,190
SetupB_Density,20,2,0,1,1294,537,757
SetupB_Density,20,2,0,2,596,343,253
SetupB_Density,20,2,0,3,28,24,4
SetupB_Density,20,2,0,4,5,5,0
SetupB_Density,20,2,0,5,0,0,0
SetupB_Density,20,2,0,6,0,0,0
SetupB_Density,20,2,0,7,0,0,0
SetupB_Density,20,2,0,8,0,0,0
SetupB_Density,20,2,0,9,0,0,0
SetupB_Density,20,2,0,10,0,0,0
SetupB_Density,20,2,0,11,0,0,0
SetupB_Density,20,2,0,12,0,0,0
SetupB_Density,20,2,0,13,0,0,0
SetupB_Density,20,2,0,14,0,0,0
SetupB_Density,20,2,0,15,0,0,0
SetupB_Density,20,2,0,16,0,0,0
SetupB_Density,20,2,0,17,0,0,0
SetupB_Density,20,2,0,18,0,0,0
SetupB_Density,20,2,1,0,380,190,190
SetupB_Density,20,2,1,1,712,241,471
SetupB_Density,20,2,1,2,700,394,306
SetupB_Density,20,2,1,3,28,24,4
SetupB_Density,20,2,1,4,5,5,0
SetupB_Density,20,2,1,5,0,0,0
SetupB_Density,20,2,1,6,0,0,0
SetupB_Density,20,2,1,7,0,0,0
SetupB_Density,20,2,1,8,0,0,0
SetupB_Density,20,2,1,9,0,0,0
SetupB_Density,20,2,1,10,0,0,0
SetupB_Density,20,2,1,11,0,0,0
SetupB_Density,20,2,1,12,0,0,0
SetupB_Density,20,2,1,13,0,0,0
SetupB_Density,20,2,1,14,0,0,0
SetupB_Density,20,2,1,15,0,0,0
SetupB_Density,20,2,1,16,0,0,0
SetupB_Density,20,2,1,17,0,0,0
SetupB_Density,20,2,1,18,0,0,0
SetupB_Density,20,2,2,0,380,190,190
SetupB_Density,20,2,2,1,517,184,333
SetupB_Density,20,2,2,2,48,41,7
SetupB_Density,20,2,2,3,8,8,0
SetupB_Density,20,2,2,4,0,0,0
SetupB_Density,20,2,2,5,0,0,0
SetupB_Density,20,2,2,6,0,0,0
SetupB_Density,20,2,2,7,0,0,0
SetupB_Density,20,2,2,8,0,0,0
SetupB_Density,20,2,2,9,0,0,0
SetupB_Density,20,2,2,10,0,0,0
SetupB_Density,20,2,2,11,0,0,0
SetupB_Density,20,2,2,12,0,0,0
SetupB_Density,20,2,2,13,0,0,0
SetupB_Density,20,2,2,14,0,0,0
SetupB_Density,20,2,2,15,0,0,0
SetupB_Density,20,2,2,16,0,0,0
SetupB_Density,20,2,2,17,0,0,0
SetupB_Density,20,2,2,18,0,0,0
SetupB_Density,20,2,3,0,380,190,190
SetupB_Density,20,2,3,1,419,146,273
SetupB_Density,20,2,3,2,21,15,6
SetupB_Density,20,2,3,3,4,4,0
SetupB_Density,20,2,3,4,0,0,0
SetupB_Density,20,2,3,5,0,0,0
SetupB_Density,20,2,3,6,0,0,0
SetupB_Density,20,2,3,7,0,0,0
SetupB_Density,20,2,3,8,0,0,0
SetupB_Density,20,2,3,9,0,0,0
SetupB_Density,20,2,3,10,0,0,0
SetupB_Density,20,2,3,11,0,0,0
SetupB_Density,20,2,3,12,0,0,0
SetupB_Density,20,2,3,13,0,0,0
SetupB_Density,20,2,3,14,0,0,0
SetupB_Density,20,2,3,15,0,0,0
SetupB_Density,20,2,3,16,0,0,0
SetupB_Density,20,2,3,17,0,0,0
SetupB_Density,20,2,3,18,0,0,0
SetupB_Density,20,2,4,0,380,190,190
SetupB_Density,20,2,4,1,323,105,218
SetupB_Density,20,2,4,2,60,35,25
SetupB_Density,20,2,4,3,4,0,4
SetupB_Density,20,2,4,4,0,0,0
SetupB_Density,20,2,4,5,0,0,0
SetupB_Density,20,2,4,6,0,0,0
SetupB_Density,20,2,4,7,0,0,0
SetupB_Density,20,2,4,8,0,0,0
SetupB_Density,20,2,4,9,0,0,0
SetupB_Density,20,2,4,10,0,0,0
SetupB_Density,20,2,4,11,0,0,0
SetupB_Density,20,2,4,12,0,0,0
SetupB_Density,20,2,4,13,0,0,0
SetupB_Density,20,2,4,14,0,0,0
SetupB_Density,20,2,4,15,0,0,0
SetupB_Density,20,2,4,16,0,0,0
SetupB_Density,20,2,4,17,0,0,0
SetupB_Density,20,2,4,18,0,0,0
SetupB_Density,20,2,5,0,380,190,190
SetupB_Density,20,2,5,1,1106,449,657
SetupB_Density,20,2,5,2,67,67,0
SetupB_Density,20,2,5,3,12,12,0
SetupB_Density,20,2,5,4,0,0,0
SetupB_Density,20,2,5,5,0,0,0
SetupB_Density,20,2,5,6,0,0,0
SetupB_Density,20,2,5,7,0,0,0
SetupB_Density,20,2,5,8,0,0,0
SetupB_Density,20,2,5,9,0,0,0
SetupB_Density,20,2,5,10,0,0,0
SetupB_Density,20,2,5,11,0,0,0
SetupB_Density,20,2,5,12,0,0,0
SetupB_Density,20,2,5,13,0,0,0
SetupB_Density,20,2,5,14,0,0,0
SetupB_Density,20,2,5,15,0,0,0
SetupB_Density,20,2,5,16,0,0,0
SetupB_Density,20,2,5,17,0,0,0
SetupB_Density,20,2,5,18,0,0,0
SetupB_Density,20,2,6,0,380,190,190
SetupB_Density,20,2,6,1,1041,412,629
SetupB_Density,20,2,6,2,1459,756,703
SetupB_Density,20,2,6,3,316,219,97
SetupB_Density,20,2,6,4,5,5,0
SetupB_Density,20,2,6,5,0,0,0
SetupB_Density,20,2,6,6,0,0,0
SetupB_Density,20,2,6,7,0,0,0
SetupB_Density,20,2,6,8,0,0,0
SetupB_Density,20,2,6,9,0,0,0
SetupB_Density,20,2,6,10,0,0,0
SetupB_Density,20,2,6,11,0,0,0
SetupB_Density,20,2,6,12,0,0,0
SetupB_Density,20,2,6,13,0,0,0
SetupB_Density,20,2,6,14,0,0,0
SetupB_Density,20,2,6,15,0,0,0
SetupB_Density,20,2,6,16,0,0,0
SetupB_Density,20,2,6,17,0,0,0
SetupB_Density,20,2,6,18,0,0,0
SetupB_Density,20,2,7,0,380,190,190
SetupB_Density,20,2,7,1,622,219,403
SetupB_Density,20,2,7,2,93,73,20
SetupB_Density,20,2,7,3,8,8,0
SetupB_Density,20,2,7,4,0,0,0
SetupB_Density,20,2,7,5,0,0,0
SetupB_Density,20,2,7,6,0,0,0
SetupB_Density,20,2,7,7,0,0,0
SetupB_Density,20,2,7,8,0,0,0
SetupB_Density,20,2,7,9,0,0,0
SetupB_Density,20,2,7,10,0,0,0
SetupB_Density,20,2,7,11,0,0,0
SetupB_Density,20,2,7,12,0,0,0
SetupB_Density,20,2,7,13,0,0,0
SetupB_Density,20,2,7,14,0,0,0
SetupB_Density,20,2,7,15,0,0,0
SetupB_Density,20,2,7,16,0,0,0
SetupB_Density,20,2,7,17,0,0,0
SetupB_Density,20,2,7,18,0,0,0
SetupB_Density,20,2,8,0,380,190,190
SetupB_Density,20,2,8,1,374,137,237
SetupB_Density,20,2,8,2,94,74,20
SetupB_Density,20,2,8,3,60,60,0
SetupB_Density,20,2,8,4,30,30,0
SetupB_Density,20,2,8,5,6,6,0
SetupB_Density,20,2,8,6,0,0,0
SetupB_Density,20,2,8,7,0,0,0
SetupB_Density,20,2,8,8,0,0,0
SetupB_Density,20,2,8,9,0,0,0
SetupB_Density,20,2,8,10,0,0,0
SetupB_Density,20,2,8,11,0,0,0
SetupB_Density,20,2,8,12,0,0,0
SetupB_Density,20,2,8,13,0,0,0
SetupB_Density,20,2,8,14,0,0,0
SetupB_Density,20,2,8,15,0,0,0
SetupB_Density,20,2,8,16,0,0,0
SetupB_Density,20,2,8,17,0,0,0
SetupB_Density,20,2,8,18,0,0,0
SetupB_Density,20,2,9,0,380,190,190
SetupB_Density,20,2,9,1,873,351,522
SetupB_Density,20,2,9,2,156,78,78
SetupB_Density,20,2,9,3,24,20,4
SetupB_Density,20,2,9,4,5,5,0
SetupB_Density,20,2,9,5,0,0,0
SetupB_Density,20,2,9,6,0,0,0
SetupB_Density,20,2,9,7,0,0,0
SetupB_Density,20,2,9,8,0,0,0
SetupB_Density,20,2,9,9,0,0,0
SetupB_Density,20,2,9,10,0,0,0
SetupB_Density,20,2,9,11,0,0,0
SetupB_Density,20,2,9,12,0,0,0
SetupB_Density,20,2,9,13,0,0,0
SetupB_Density,20,2,9,14,0,0,0
SetupB_Density,20,2,9,15,0,0,0
SetupB_Density,20,2,9,16,0,0,0
SetupB_Density,20,2,9,17,0,0,0
SetupB_Density,20,2,9,18,0,0,0
SetupB_Density,20,2,10,0,380,190,190
SetupB_Density,20,2,10,1,894,390,504
SetupB_Density,20,2,10,2,129,97,32
SetupB_Density,20,2,10,3,24,24,0
SetupB_Density,20,2,10,4,5,5,0
SetupB_Density,20,2,10,5,0,0,0
SetupB_Density,20,2,10,6,0,0,0
SetupB_Density,20,2,10,7,0,0,0
SetupB_Density,20,2,10,8,0,0,0
SetupB_Density,20,2,10,9,0,0,0
SetupB_Density,20,2,10,10,0,0,0
SetupB_Density,20,2,10,11,0,0,0
SetupB_Density,20,2,10,12,0,0,0
SetupB_Density,20,2,10,13,0,0,0
SetupB_Density,20,2,10,14,0,0,0
SetupB_Density,20,2,10,15,0,0,0
SetupB_Density,20,2,10,16,0,0,0
SetupB_Density,20,2,10,17,0,0,0
SetupB_Density,20,2,10,18,0,0,0
SetupB_Density,20,2,11,0,380,190,190
SetupB_Density,20,2,11,1,499,194,305
SetupB_Density,20,2,11,2,89,69,20
SetupB_Density,20,2,11,3,60,56,4
SetupB_Density,20,2,11,4,30,30,0
SetupB_Density,20,2,11,5,6,6,0
SetupB_Density,20,2,11,6,0,0,0
SetupB_Density,20,2,11,7,0,0,0
SetupB_Density,20,2,11,8,0,0,0
SetupB_Density,20,2,11,9,0,0,0
SetupB_Density,20,2,11,10,0,0,0
SetupB_Density,20,2,11,11,0,0,0
SetupB_Density,20,2,11,12,0,0,0
SetupB_Density,20,2,11,13,0,0,0
SetupB_Density,20,2,11,14,0,0,0
SetupB_Density,20,2,11,15,0,0,0
SetupB_Density,20,2,11,16,0,0,0
SetupB_Density,20,2,11,17,0,0,0
SetupB_Density,20,2,11,18,0,0,0
SetupB_Density,20,2,12,0,380,190,190
SetupB_Density,20,2,12,1,504,208,296
SetupB_Density,20,2,12,2,111,81,30
SetupB_Density,20,2,12,3,12,12,0
SetupB_Density,20,2,12,4,0,0,0
SetupB_Density,20,2,12,5,0,0,0
SetupB_Density,20,2,12,6,0,0,0
SetupB_Density,20,2,12,7,0,0,0
SetupB_Density,20,2,12,8,0,0,0
SetupB_Density,20,2,12,9,0,0,0
SetupB_Density,20,2,12,10,0,0,0
SetupB_Density,20,2,12,11,0,0,0
SetupB_Density,20,2,12,12,0,0,0
